BudgetID,PlanningTool,Department,Month,Year,AllocatedBudget,RevisedBudget
BUD_0066396,Excel_Upload,Sales,11,2024,4427573.89,4579594.11
BUD_0066397,Hyperion,Sales,5,2024,3761953.82,4403108.35
BUD_0066398,Excel_Upload,Marketing,6,2026,1739193.36,836388.63
BUD_0066399,Excel_Upload,IT,7,2024,1978669.42,545888.01
BUD_0066400,Hyperion,Operations,3,2024,3055183.37,3048778.29
BUD_0066401,Anaplan,Finance,2,2026,3168391.07,427831.54
BUD_0066402,Anaplan,IT,4,2024,4853266.67,5784008.15
BUD_0066403,Anaplan,Sales,4,2024,2341767.5,3775586.65
BUD_0066404,Anaplan,Sales,6,2024,2405476.59,754006.28
BUD_0066405,Excel_Upload,Operations,2,2025,320232.61,3011070.58
BUD_0066406,Hyperion,Finance,4,2026,3185593.51,5869422.4
BUD_0066407,Anaplan,Finance,6,2025,4753941.12,389335.59
BUD_0066408,Excel_Upload,Operations,11,2026,3965393.17,1162687.51
BUD_0066409,Hyperion,Finance,8,2024,4956726.44,4776792.75
BUD_0066410,Excel_Upload,Marketing,8,2024,4990864.62,1337994.93
BUD_0066411,Anaplan,Sales,1,2024,4875269.39,4512439.9
BUD_0066412,Hyperion,Finance,9,2025,2287450.08,5596857.54
BUD_0066413,Hyperion,Marketing,2,2026,4634050.39,2090639.76
BUD_0066414,Excel_Upload,Marketing,4,2024,4992987.32,3338099.42
BUD_0066415,Excel_Upload,Sales,6,2025,2000696.68,4893731.53
BUD_0066416,Hyperion,Operations,7,2024,1925382.72,1525181.75
BUD_0066417,Anaplan,Finance,9,2025,3174745.59,3244037.49
BUD_0066418,Anaplan,Marketing,7,2026,954016.41,1248750.81
BUD_0066419,Hyperion,Marketing,1,2025,1238559.67,5717437.66
BUD_0066420,Hyperion,IT,5,2025,1063727.18,2837426.9
BUD_0066421,Anaplan,IT,4,2026,3230675.33,3929761.62
BUD_0066422,Anaplan,Marketing,11,2026,241710.44,754250.05
BUD_0066423,Excel_Upload,Operations,3,2024,296045.16,4091075.03
BUD_0066424,Excel_Upload,Finance,4,2024,3691887.88,5127583.7
BUD_0066425,Anaplan,Sales,11,2026,1279510.62,5282496.21
BUD_0066426,Hyperion,Finance,3,2026,1467869.39,2167540.2
BUD_0066427,Hyperion,Operations,7,2026,1928607.95,5980597.77
BUD_0066428,Excel_Upload,IT,3,2024,1215643.96,1354078.66
BUD_0066429,Hyperion,Marketing,5,2026,3841498.34,5852368.32
BUD_0066430,Hyperion,Operations,7,2024,2802587.99,62432.62
BUD_0066431,Hyperion,IT,1,2026,4080461.62,4067395.99
BUD_0066432,Hyperion,IT,1,2026,1872238.8,3031507.28
BUD_0066433,Excel_Upload,Finance,7,2025,399176.12,4537801.14
BUD_0066434,Hyperion,Operations,2,2026,4755038.5,787555.56
BUD_0066435,Anaplan,Finance,7,2024,2297963.14,1600794.34
BUD_0066436,Excel_Upload,Finance,6,2026,2407114.19,5127583.16
BUD_0066437,Hyperion,Marketing,10,2024,1954591.72,1857871.44
BUD_0066438,Hyperion,Operations,4,2024,2791272.08,2991864.09
BUD_0066439,Hyperion,Operations,7,2026,4166670.62,4046726.41
BUD_0066440,Excel_Upload,IT,1,2024,3157985.85,541328.27
BUD_0066441,Hyperion,Marketing,11,2024,2764137.83,1485655.78
BUD_0066442,Excel_Upload,Sales,5,2026,3523122.39,483247.02
BUD_0066443,Anaplan,Sales,1,2024,1733943.64,2264459.99
BUD_0066444,Hyperion,Operations,6,2024,4164939.6,907899.42
BUD_0066445,Excel_Upload,Operations,3,2025,706945.7,5263093.66
BUD_0066446,Anaplan,Marketing,9,2024,4114582.35,872403.48
BUD_0066447,Excel_Upload,IT,1,2025,2473410.89,1056362.14
BUD_0066448,Hyperion,Sales,6,2026,2077972.33,442262.06
BUD_0066449,Excel_Upload,Finance,4,2026,2643676.12,4604033.89
BUD_0066450,Hyperion,Finance,8,2024,883466.94,5235112.44
BUD_0066451,Excel_Upload,Finance,3,2025,4413739.6,3496031.26
BUD_0066452,Anaplan,Marketing,9,2026,3782558.07,5908727.35
BUD_0066453,Hyperion,Marketing,9,2025,348975.06,1062237.95
BUD_0066454,Anaplan,Operations,1,2024,2724982.07,1591786.22
BUD_0066455,Hyperion,IT,5,2025,1712206.14,4350095.66
BUD_0066456,Excel_Upload,Finance,4,2025,3344685.71,1451400.52
BUD_0066457,Anaplan,Finance,9,2024,1299777.34,3867347.85
BUD_0066458,Hyperion,IT,1,2024,1880468.97,2048581.58
BUD_0066459,Anaplan,Operations,5,2025,4490601.7,3127360.33
BUD_0066460,Anaplan,Operations,4,2026,2114414.56,1792370.99
BUD_0066461,Hyperion,Operations,8,2026,2956747.56,1270231.89
BUD_0066462,Excel_Upload,IT,11,2025,1686514.3,4385453.67
BUD_0066463,Anaplan,Marketing,8,2025,2143985.27,2779442.26
BUD_0066464,Hyperion,IT,12,2026,2262729.89,4853897.28
BUD_0066465,Anaplan,Finance,1,2024,294345.12,345125.69
BUD_0066466,Anaplan,Operations,10,2025,4674966.79,3129169.96
BUD_0066467,Excel_Upload,Operations,11,2025,4888326.43,618511.53
BUD_0066468,Hyperion,Finance,9,2024,1009146.89,1829217.61
BUD_0066469,Hyperion,Sales,6,2024,3314977.97,801338.53
BUD_0066470,Anaplan,IT,11,2025,2758228.85,1147146.35
BUD_0066471,Excel_Upload,Finance,7,2024,1876604.1,1568886.33
BUD_0066472,Excel_Upload,Sales,2,2025,4252638.73,1427179.46
BUD_0066473,Excel_Upload,Sales,3,2025,3435531.65,1363201.21
BUD_0066474,Hyperion,Operations,1,2024,711474.54,4910159.23
BUD_0066475,Hyperion,IT,9,2024,2882657.46,2631491.24
BUD_0066476,Anaplan,Sales,4,2026,2555459.24,1091862.13
BUD_0066477,Excel_Upload,Marketing,3,2024,4957230.69,2628378.85
BUD_0066478,Excel_Upload,Operations,10,2026,816146.33,3042645.22
BUD_0066479,Hyperion,IT,7,2024,921152.31,3931737.2
BUD_0066480,Anaplan,Finance,9,2026,2562363.0,3261244.03
BUD_0066481,Hyperion,Operations,5,2025,3460816.21,954955.8
BUD_0066482,Hyperion,Operations,9,2025,180510.76,3934685.15
BUD_0066483,Anaplan,IT,9,2024,2750515.94,3093863.03
BUD_0066484,Excel_Upload,Marketing,2,2024,111903.73,2094532.04
BUD_0066485,Excel_Upload,Sales,5,2025,1447501.99,2694768.21
BUD_0066486,Anaplan,IT,11,2026,3624983.9,5172389.59
BUD_0066487,Excel_Upload,IT,4,2024,1077759.04,3921377.88
BUD_0066488,Anaplan,Finance,7,2025,4804252.17,624758.49
BUD_0066489,Anaplan,Finance,4,2025,1883374.93,4724240.4
BUD_0066490,Hyperion,Operations,7,2026,2684561.58,5071788.39
BUD_0066491,Excel_Upload,IT,1,2026,1356856.6,2720904.87
BUD_0066492,Excel_Upload,Sales,8,2025,2171127.3,804731.56
BUD_0066493,Anaplan,Operations,9,2024,4277874.24,4568911.14
BUD_0066494,Hyperion,Sales,7,2026,4878515.53,3030456.35
BUD_0066495,Hyperion,Operations,11,2025,1674033.61,4239777.36
BUD_0066496,Excel_Upload,Finance,7,2026,2608696.7,5552451.57
BUD_0066497,Anaplan,IT,2,2024,2843278.45,1915536.61
BUD_0066498,Excel_Upload,Sales,7,2026,4286796.32,1705675.36
BUD_0066499,Excel_Upload,Sales,3,2024,771302.4,933315.01
BUD_0066500,Hyperion,Finance,12,2026,4553255.52,5052406.47
BUD_0066501,Hyperion,Finance,11,2024,869996.81,3554982.44
BUD_0066502,Hyperion,Finance,10,2026,3262776.07,2747379.02
BUD_0066503,Hyperion,Marketing,6,2026,4143686.12,5447971.75
BUD_0066504,Anaplan,IT,1,2024,2872376.73,720459.06
BUD_0066505,Excel_Upload,Sales,7,2026,4164197.05,2852641.5
BUD_0066506,Hyperion,IT,12,2026,2694664.32,1389258.14
BUD_0066507,Excel_Upload,Sales,5,2024,1493545.73,4358817.52
BUD_0066508,Anaplan,IT,12,2026,1461399.24,646332.67
BUD_0066509,Hyperion,Operations,9,2024,4302916.34,4221962.4
BUD_0066510,Anaplan,Finance,10,2024,3091408.25,4058578.8
BUD_0066511,Hyperion,Operations,5,2026,2224648.79,5959181.37
BUD_0066512,Excel_Upload,Operations,2,2026,2986003.28,2240063.77
BUD_0066513,Anaplan,IT,12,2025,198192.39,4329227.86
BUD_0066514,Hyperion,Operations,8,2024,2999368.77,1633614.95
BUD_0066515,Excel_Upload,IT,3,2025,3381615.85,5698344.71
BUD_0066516,Excel_Upload,Sales,9,2026,1228033.16,1490409.61
BUD_0066517,Excel_Upload,Operations,8,2025,4389848.37,5132285.85
BUD_0066518,Hyperion,Marketing,8,2025,4738459.41,1223159.39
BUD_0066519,Excel_Upload,Finance,11,2026,715935.41,1359360.1
BUD_0066520,Excel_Upload,Operations,10,2024,830960.8,4167231.42
BUD_0066521,Hyperion,Operations,1,2025,4972413.01,2491690.86
BUD_0066522,Anaplan,Sales,2,2026,450309.58,5395211.58
BUD_0066523,Excel_Upload,IT,1,2024,1691309.98,552122.94
BUD_0066524,Hyperion,IT,11,2026,3613967.58,610659.48
BUD_0066525,Anaplan,IT,6,2024,743827.79,3384861.71
BUD_0066526,Excel_Upload,IT,3,2026,2787078.17,1340496.36
BUD_0066527,Hyperion,Finance,10,2026,4132614.89,313131.42
BUD_0066528,Hyperion,Sales,5,2025,2407913.86,1726143.18
BUD_0066529,Excel_Upload,Finance,11,2026,3813612.39,2417903.47
BUD_0066530,Anaplan,IT,1,2025,4587290.35,589562.22
BUD_0066531,Anaplan,IT,9,2026,1321573.92,2452101.9
BUD_0066532,Anaplan,IT,6,2024,3475227.74,5226035.5
BUD_0066533,Excel_Upload,Sales,6,2024,4734979.89,5661727.95
BUD_0066534,Excel_Upload,Finance,9,2025,4937095.8,1664717.73
BUD_0066535,Anaplan,Sales,2,2024,1809430.09,3328326.99
BUD_0066536,Anaplan,IT,12,2026,3180152.81,1244459.14
BUD_0066537,Anaplan,Finance,3,2025,4185025.34,3246970.64
BUD_0066538,Anaplan,Finance,7,2025,804029.47,1517009.95
BUD_0066539,Hyperion,IT,7,2024,3052297.5,4640260.78
BUD_0066540,Excel_Upload,Sales,9,2024,1453935.69,3581458.4
BUD_0066541,Anaplan,Finance,6,2025,4224852.12,1554236.1
BUD_0066542,Hyperion,IT,4,2025,1789505.56,4717919.23
BUD_0066543,Anaplan,Finance,8,2025,2168300.96,3743297.07
BUD_0066544,Anaplan,IT,8,2024,916556.82,1244836.09
BUD_0066545,Hyperion,Sales,1,2026,2903092.93,5311834.28
BUD_0066546,Anaplan,Marketing,12,2024,969795.14,3948896.85
BUD_0066547,Anaplan,Marketing,6,2025,168271.77,653135.82
BUD_0066548,Hyperion,IT,4,2024,2926999.25,89000.3
BUD_0066549,Hyperion,Sales,11,2024,1798794.57,1985365.93
BUD_0066550,Hyperion,Sales,6,2024,4025640.23,2775421.37
BUD_0066551,Hyperion,Marketing,4,2026,1027439.57,2020854.41
BUD_0066552,Hyperion,Finance,10,2026,1444624.76,1895347.37
BUD_0066553,Anaplan,Sales,1,2025,1164521.97,430980.13
BUD_0066554,Excel_Upload,Marketing,8,2025,1762965.07,4168772.3
BUD_0066555,Hyperion,Finance,11,2024,2951130.69,4034758.32
BUD_0066556,Excel_Upload,Sales,10,2024,4192759.91,1475563.34
BUD_0066557,Anaplan,Operations,4,2025,1156712.06,2922853.93
BUD_0066558,Hyperion,Finance,7,2026,119133.07,2348211.85
BUD_0066559,Excel_Upload,Marketing,11,2025,99043.58,4410366.37
BUD_0066560,Excel_Upload,Sales,2,2026,1979115.19,721797.69
BUD_0066561,Excel_Upload,Marketing,3,2026,2812876.43,5284228.54
BUD_0066562,Excel_Upload,Marketing,6,2025,565684.5,2189960.2
BUD_0066563,Excel_Upload,Operations,8,2024,223624.53,1135989.67
BUD_0066564,Hyperion,Operations,5,2024,436367.61,1096152.17
BUD_0066565,Hyperion,Sales,11,2024,3879783.3,5692272.85
BUD_0066566,Hyperion,Finance,6,2026,1633270.43,736898.39
BUD_0066567,Excel_Upload,Marketing,10,2025,3931893.74,1469438.91
BUD_0066568,Excel_Upload,Operations,6,2025,1838139.39,3085389.03
BUD_0066569,Anaplan,Marketing,1,2024,3077115.31,1538499.18
BUD_0066570,Excel_Upload,Marketing,12,2026,4168487.68,1153136.19
BUD_0066571,Anaplan,Operations,1,2026,2211191.41,3402996.1
BUD_0066572,Anaplan,IT,6,2024,3272767.09,5232342.4
BUD_0066573,Hyperion,Operations,8,2024,4266459.12,3538614.36
BUD_0066574,Excel_Upload,Operations,2,2026,1465866.43,4820041.91
BUD_0066575,Excel_Upload,Marketing,1,2025,2158105.74,4432810.11
BUD_0066576,Anaplan,Finance,11,2024,4814404.09,5877542.93
BUD_0066577,Anaplan,Marketing,7,2026,1855454.04,476433.54
BUD_0066578,Excel_Upload,Marketing,3,2025,111610.19,1261268.43
BUD_0066579,Anaplan,Operations,11,2026,2411253.78,3734887.03
BUD_0066580,Excel_Upload,Marketing,8,2026,3425881.14,2135418.18
BUD_0066581,Excel_Upload,Marketing,11,2024,3306649.21,1600401.96
BUD_0066582,Anaplan,Finance,7,2024,551387.7,5618662.87
BUD_0066583,Hyperion,IT,6,2024,4382811.52,1545902.38
BUD_0066584,Excel_Upload,IT,3,2025,3096149.26,1807683.23
BUD_0066585,Anaplan,IT,4,2025,906767.12,262161.73
BUD_0066586,Anaplan,IT,5,2024,4666573.75,1512929.47
BUD_0066587,Anaplan,Marketing,1,2026,3765829.61,4998671.19
BUD_0066588,Excel_Upload,Sales,9,2025,4826457.8,3971834.88
BUD_0066589,Excel_Upload,Sales,10,2024,2284200.65,5263247.08
BUD_0066590,Excel_Upload,Marketing,7,2024,3410814.71,1486637.22
BUD_0066591,Anaplan,Marketing,7,2025,2306177.76,3528700.76
BUD_0066592,Hyperion,IT,10,2026,3557959.89,3658880.7
BUD_0066593,Hyperion,Marketing,4,2026,628144.93,5076866.6
BUD_0066594,Excel_Upload,Operations,9,2025,4175810.48,1342880.17
BUD_0066595,Excel_Upload,Finance,8,2025,2586476.03,2032791.06
BUD_0066596,Excel_Upload,Finance,9,2025,3503078.58,4976061.9
BUD_0066597,Hyperion,Operations,6,2026,1213516.78,1311079.57
BUD_0066598,Hyperion,Finance,12,2026,66688.04,1478498.61
BUD_0066599,Excel_Upload,Sales,12,2026,4203601.91,1072738.64
BUD_0066600,Anaplan,IT,6,2024,4820352.39,5916245.29
BUD_0066601,Hyperion,Sales,12,2024,4435093.08,1253708.6
BUD_0066602,Excel_Upload,Sales,9,2026,2713515.77,3813882.84
BUD_0066603,Hyperion,Operations,7,2024,3012235.84,1403632.06
BUD_0066604,Anaplan,Operations,12,2024,665006.52,5566433.72
BUD_0066605,Anaplan,IT,5,2024,1022037.54,5211867.94
BUD_0066606,Hyperion,Operations,4,2026,2735541.77,4264318.03
BUD_0066607,Excel_Upload,Finance,3,2025,230416.56,2450687.15
BUD_0066608,Hyperion,Finance,10,2026,4923571.76,978026.87
BUD_0066609,Excel_Upload,Finance,9,2026,1382714.17,5575382.49
BUD_0066610,Hyperion,Finance,9,2026,4011049.16,1671920.93
BUD_0066611,Anaplan,Operations,5,2024,1915370.45,2193479.35
BUD_0066612,Hyperion,Sales,6,2025,2309926.16,5802342.62
BUD_0066613,Excel_Upload,Finance,7,2024,2500257.0,4554421.08
BUD_0066614,Excel_Upload,IT,12,2025,3416674.57,2398514.77
BUD_0066615,Anaplan,Marketing,10,2024,3811402.23,451184.88
BUD_0066616,Excel_Upload,Sales,11,2024,4396887.43,2029295.85
BUD_0066617,Excel_Upload,Finance,1,2024,3879211.58,2459876.41
BUD_0066618,Anaplan,Operations,1,2026,4144638.36,1130160.8
BUD_0066619,Excel_Upload,Sales,12,2024,1068487.97,4930986.17
BUD_0066620,Excel_Upload,Finance,3,2024,2403703.52,4843368.31
BUD_0066621,Hyperion,Operations,11,2024,3203761.45,2955430.04
BUD_0066622,Hyperion,IT,12,2024,1354082.16,655461.13
BUD_0066623,Hyperion,IT,1,2024,1339066.18,3454608.46
BUD_0066624,Hyperion,Marketing,3,2025,4625716.44,2784943.58
BUD_0066625,Hyperion,Marketing,8,2024,531927.57,5615979.48
BUD_0066626,Hyperion,Marketing,12,2024,899620.15,1975576.56
BUD_0066627,Hyperion,Finance,8,2025,2308592.8,5041195.98
BUD_0066628,Anaplan,IT,10,2026,240594.67,4987871.08
BUD_0066629,Hyperion,Finance,11,2024,2303547.73,2578209.09
BUD_0066630,Excel_Upload,Finance,1,2025,3319777.7,4660928.62
BUD_0066631,Anaplan,IT,3,2025,2226468.12,2977815.12
BUD_0066632,Hyperion,IT,2,2024,929830.71,756236.31
BUD_0066633,Hyperion,Marketing,12,2025,4547624.65,3219620.01
BUD_0066634,Excel_Upload,Sales,11,2026,1425419.75,4023475.24
BUD_0066635,Anaplan,Operations,2,2026,4287154.82,130528.06
BUD_0066636,Excel_Upload,Marketing,2,2024,2247567.74,1672102.92
BUD_0066637,Excel_Upload,IT,10,2026,4084027.63,4533661.84
BUD_0066638,Anaplan,Marketing,11,2026,919168.58,4161491.64
BUD_0066639,Excel_Upload,Operations,5,2025,147245.61,5234042.77
BUD_0066640,Anaplan,Marketing,4,2026,455098.47,2603000.27
BUD_0066641,Excel_Upload,Finance,8,2025,4911082.7,5292267.07
BUD_0066642,Anaplan,Sales,2,2025,2623380.54,1585304.17
BUD_0066643,Hyperion,IT,12,2024,314950.17,3552774.57
BUD_0066644,Anaplan,IT,6,2026,1542125.52,746451.41
BUD_0066645,Excel_Upload,Marketing,10,2026,2799107.78,4221749.86
BUD_0066646,Excel_Upload,Marketing,6,2025,1558886.13,1354143.2
BUD_0066647,Hyperion,IT,8,2025,611583.72,3830135.76
BUD_0066648,Hyperion,IT,9,2024,4040987.17,2022237.34
BUD_0066649,Hyperion,IT,7,2025,4046958.39,1516329.87
BUD_0066650,Anaplan,Sales,7,2026,4619206.56,1023793.57
BUD_0066651,Anaplan,Sales,9,2026,4724481.35,5096970.41
BUD_0066652,Anaplan,Operations,9,2024,1056520.91,5888745.48
BUD_0066653,Anaplan,Operations,4,2024,3361229.98,3386669.15
BUD_0066654,Anaplan,Marketing,10,2025,251989.1,493333.82
BUD_0066655,Excel_Upload,Finance,9,2025,2306079.12,1474270.82
BUD_0066656,Excel_Upload,Operations,4,2024,4790840.6,3967546.26
BUD_0066657,Excel_Upload,Sales,1,2026,1616285.65,5644371.96
BUD_0066658,Anaplan,Sales,10,2026,786757.16,4802049.79
BUD_0066659,Hyperion,Marketing,9,2026,1593807.36,2744779.7
BUD_0066660,Excel_Upload,Sales,3,2024,3821809.63,3840401.9
BUD_0066661,Excel_Upload,IT,9,2026,1483736.2,4982926.87
BUD_0066662,Anaplan,Finance,3,2025,4043958.3,4874442.61
BUD_0066663,Anaplan,Finance,7,2026,1845268.81,1280532.5
BUD_0066664,Anaplan,Finance,1,2025,2875576.61,5269369.67
BUD_0066665,Excel_Upload,Marketing,12,2024,2782734.11,5046440.88
BUD_0066666,Hyperion,Marketing,4,2026,2833182.11,5406145.1
BUD_0066667,Anaplan,IT,12,2024,4100332.54,3428595.19
BUD_0066668,Anaplan,IT,12,2024,4180867.05,3193869.85
BUD_0066669,Hyperion,Sales,4,2024,2996941.66,3759475.06
BUD_0066670,Hyperion,Sales,8,2026,1182442.11,3933674.79
BUD_0066671,Hyperion,Sales,11,2026,57749.21,4918837.32
BUD_0066672,Anaplan,Marketing,1,2025,4890790.86,466870.41
BUD_0066673,Anaplan,Sales,9,2026,4689221.36,1310009.27
BUD_0066674,Excel_Upload,Operations,1,2026,2083574.6,5633615.15
BUD_0066675,Excel_Upload,Marketing,4,2026,2342891.89,1518006.87
BUD_0066676,Excel_Upload,Finance,6,2024,901369.68,5816369.95
BUD_0066677,Excel_Upload,Sales,7,2026,4176899.45,1247754.04
BUD_0066678,Excel_Upload,Finance,12,2024,2424103.24,2209452.23
BUD_0066679,Excel_Upload,Marketing,5,2026,2191826.42,1217394.47
BUD_0066680,Anaplan,Operations,6,2024,1789572.84,4104287.14
BUD_0066681,Excel_Upload,Finance,11,2025,234037.76,981172.93
BUD_0066682,Anaplan,Marketing,6,2026,2568166.58,4754747.94
BUD_0066683,Anaplan,Finance,9,2026,3130676.98,3313031.12
BUD_0066684,Hyperion,Marketing,9,2025,1324884.78,2283634.26
BUD_0066685,Anaplan,Operations,6,2024,1322995.58,3602028.09
BUD_0066686,Anaplan,IT,10,2024,4812089.33,547664.09
BUD_0066687,Anaplan,IT,8,2026,414410.59,3638180.0
BUD_0066688,Hyperion,Sales,1,2026,571744.72,2636517.71
BUD_0066689,Anaplan,Sales,1,2026,1265048.69,4004408.9
BUD_0066690,Hyperion,Finance,12,2026,4582289.4,903544.28
BUD_0066691,Excel_Upload,Sales,10,2025,4522643.87,661180.58
BUD_0066692,Anaplan,Marketing,7,2026,4171262.31,2729848.53
BUD_0066693,Excel_Upload,Sales,3,2025,1134857.25,1470002.05
BUD_0066694,Anaplan,Sales,2,2024,675811.35,1103607.74
BUD_0066695,Hyperion,Sales,4,2026,4081624.62,3580507.94
BUD_0066696,Excel_Upload,IT,8,2024,601463.58,5307430.97
BUD_0066697,Anaplan,Marketing,4,2026,4957588.34,4055427.57
BUD_0066698,Anaplan,Marketing,11,2026,906087.58,3671791.25
BUD_0066699,Hyperion,Operations,11,2026,3261852.64,4739192.7
BUD_0066700,Anaplan,IT,2,2025,4265570.74,5354069.83
BUD_0066701,Excel_Upload,Marketing,2,2026,1816441.58,4267253.15
BUD_0066702,Hyperion,IT,12,2026,3062900.38,5085171.08
BUD_0066703,Excel_Upload,Marketing,5,2026,3149976.51,2817667.03
BUD_0066704,Excel_Upload,IT,4,2024,3326651.16,5974739.62
BUD_0066705,Anaplan,Marketing,5,2025,993505.11,514738.16
BUD_0066706,Anaplan,IT,8,2024,2117002.76,5043591.94
BUD_0066707,Hyperion,Finance,4,2026,3069058.38,3138925.7
BUD_0066708,Hyperion,Operations,10,2024,517877.79,368856.69
BUD_0066709,Hyperion,Finance,10,2026,2168315.37,821588.86
BUD_0066710,Excel_Upload,Finance,8,2024,3304834.72,3914170.73
BUD_0066711,Excel_Upload,IT,7,2025,596097.66,2616984.57
BUD_0066712,Excel_Upload,IT,10,2025,1400345.03,842538.64
BUD_0066713,Excel_Upload,IT,10,2026,4377756.24,5560766.28
BUD_0066714,Anaplan,IT,1,2024,3090494.38,5182204.04
BUD_0066715,Hyperion,Operations,7,2025,4596456.48,2663403.95
BUD_0066716,Anaplan,Operations,2,2024,1716354.98,4357500.7
BUD_0066717,Anaplan,IT,12,2026,4851967.21,3833506.01
BUD_0066718,Excel_Upload,Operations,10,2026,4226197.37,4077986.27
BUD_0066719,Hyperion,Sales,10,2024,4730391.98,2932944.37
BUD_0066720,Excel_Upload,Marketing,2,2024,3010218.09,5392284.29
BUD_0066721,Excel_Upload,Marketing,4,2025,4999123.19,1721358.94
BUD_0066722,Hyperion,Finance,5,2026,4864359.97,1804382.94
BUD_0066723,Hyperion,Marketing,2,2025,4605233.91,3105911.74
BUD_0066724,Anaplan,IT,10,2026,4279694.85,5544516.36
BUD_0066725,Excel_Upload,Marketing,4,2026,449021.93,3065017.98
BUD_0066726,Excel_Upload,Marketing,4,2025,3306398.58,5392350.49
BUD_0066727,Excel_Upload,Operations,3,2025,2317661.21,5246804.81
BUD_0066728,Hyperion,Sales,1,2025,1262790.92,2527935.23
BUD_0066729,Excel_Upload,Operations,3,2024,4567225.03,4686999.98
BUD_0066730,Excel_Upload,IT,11,2024,2484436.64,720857.3
BUD_0066731,Excel_Upload,Operations,3,2026,2992265.3,5844754.19
BUD_0066732,Excel_Upload,IT,1,2025,3841483.81,517447.89
BUD_0066733,Anaplan,Sales,5,2025,3366178.43,3276104.86
BUD_0066734,Hyperion,Finance,5,2024,881093.2,2072423.78
BUD_0066735,Anaplan,Finance,9,2025,1932377.28,386958.76
BUD_0066736,Hyperion,Sales,11,2024,1437003.75,5700071.6
BUD_0066737,Excel_Upload,Marketing,11,2025,2160167.07,460812.7
BUD_0066738,Hyperion,Sales,9,2025,2256543.18,3708986.21
BUD_0066739,Anaplan,IT,4,2025,2820607.51,3931756.46
BUD_0066740,Excel_Upload,Operations,12,2025,2991707.77,3772361.13
BUD_0066741,Anaplan,Sales,2,2026,4811306.96,1450276.86
BUD_0066742,Anaplan,Operations,1,2025,1086342.2,5389592.96
BUD_0066743,Anaplan,IT,10,2024,2421637.49,5437771.36
BUD_0066744,Hyperion,Marketing,8,2024,57894.24,202945.02
BUD_0066745,Anaplan,IT,8,2025,1980135.93,2525770.41
BUD_0066746,Hyperion,Operations,4,2025,4197897.97,3646276.82
BUD_0066747,Anaplan,Operations,2,2025,4570593.61,4601830.59
BUD_0066748,Anaplan,Sales,2,2025,66176.2,368576.05
BUD_0066749,Hyperion,Operations,2,2024,1356339.76,3585670.23
BUD_0066750,Hyperion,Marketing,8,2024,1132439.21,2398359.5
BUD_0066751,Anaplan,IT,3,2024,3951366.1,4834045.12
BUD_0066752,Anaplan,Operations,9,2025,4961413.14,5731078.83
BUD_0066753,Excel_Upload,Sales,1,2026,2511903.1,3742408.28
BUD_0066754,Anaplan,Marketing,7,2026,4490164.49,4666191.95
BUD_0066755,Anaplan,Finance,9,2026,2734560.31,3399151.97
BUD_0066756,Excel_Upload,IT,3,2026,4683285.01,1285553.18
BUD_0066757,Anaplan,Marketing,11,2026,2028312.02,1762553.16
BUD_0066758,Anaplan,IT,2,2026,2275125.93,1460632.23
BUD_0066759,Hyperion,Finance,3,2024,3752326.4,4698933.2
BUD_0066760,Hyperion,IT,2,2026,4722182.9,4906006.99
BUD_0066761,Hyperion,Finance,3,2024,1236232.52,5021255.38
BUD_0066762,Anaplan,Finance,3,2026,4151362.14,1519925.11
BUD_0066763,Hyperion,Operations,4,2025,4260125.75,4636707.93
BUD_0066764,Anaplan,Marketing,7,2025,1632516.78,4088465.23
BUD_0066765,Excel_Upload,Finance,10,2026,929644.33,307324.24
BUD_0066766,Hyperion,Operations,11,2025,865245.8,1087047.68
BUD_0066767,Excel_Upload,Marketing,6,2026,2410454.1,1989442.78
BUD_0066768,Anaplan,Finance,5,2026,4830929.35,4907558.58
BUD_0066769,Anaplan,Operations,1,2024,2868585.43,2661237.82
BUD_0066770,Excel_Upload,Sales,3,2026,4229437.2,5124549.24
BUD_0066771,Excel_Upload,Sales,10,2026,691377.45,3578536.97
BUD_0066772,Excel_Upload,IT,12,2026,762338.55,3965911.39
BUD_0066773,Excel_Upload,Sales,1,2026,3426801.63,2188165.0
BUD_0066774,Hyperion,Operations,3,2025,3473722.41,1214709.04
BUD_0066775,Excel_Upload,Sales,7,2024,3655698.88,3887912.0
